genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
hip hop cubano,0.133,0.511,282827.0,0.763,0.0,0.182,-4.8439999999999985,0.467,186.702,0.603,41.0,7,1
hip house,0.05224371837754404,0.7371024784261299,277387.44368088973,0.7787284899226548,0.1510424932653936,0.1810028976025609,-9.523440030647862,0.08057335726857137,122.03820006526293,0.6737050910889745,42.86788767514495,7,1
hip pop,0.17421201568071576,0.6912368216988553,252371.98372356285,0.6455394375933071,0.023779283754342552,0.1974430786161461,-7.162731708572469,0.14840240510265842,115.31940465639377,0.5939410286289571,45.7980741321571,1,1
histoire pour enfants,0.913,0.473,1622000.0,0.0492,0.000276,0.322,-21.929,0.0725,120.51,0.122,27.0,0,1
historic classical performance,0.9746016008897103,0.3672381065459153,359358.0213265062,0.13760205166597095,0.4696101763279888,0.16667618911153928,-17.75408475049784,0.05023490876015867,99.42467185362646,0.31929116884029773,1.113553272301872,7,1
historic orchestral performance,0.940905426080006,0.2868824020747007,405700.04871034046,0.1858772791945461,0.4998774768209568,0.21221206006704205,-18.69062168983014,0.06126169325115718,98.83296300122456,0.19025818964310437,1.746186186914313,2,1
historic piano performance,0.9889581276468359,0.3594293171774413,281034.6768856914,0.11929605721752691,0.8613873897013647,0.18791268342283,-21.796142362341353,0.04323802356624768,91.989110720933,0.23110512106173137,0.8775279254857561,8,1
historic string quartet,0.9468283390410958,0.3479854452054795,440649.6446917808,0.13714477739726028,0.468935801369863,0.16427559931506852,-18.647651113013698,0.04444661815068493,124.50551755136986,0.32345214041095893,0.0410958904109589,10,1
historical keyboard,0.9276,0.3216,377210.6,0.07960800000000001,0.8824,0.07768,-31.806599999999996,0.0462,113.5088,0.4814,16.2,7,1
historically informed performance,0.8454165900775638,0.3895093625643095,241093.63641183855,0.23123909729173703,0.2752540975015816,0.1384803390256416,-18.153601711901786,0.04622029865308577,107.17180136434406,0.33079996322658445,36.11608627619158,4,1
hoerspiel,0.6658252981132076,0.686312196226415,246326.2589886792,0.1866290113207547,4.756246188679247e-06,0.22989016754716993,-20.47017903396226,0.9418835622641512,91.67087953207549,0.49388439849056576,3.154460377358491,7,1
hokkien pop,0.57535,0.46814999999999996,312401.95,0.5132,1.736e-06,0.5046499999999999,-11.00925,0.047064999999999996,90.21445,0.3372500000000001,48.1,11,1
hollywood,0.5326270506027986,0.516408170028461,215245.83092308007,0.4637080729718555,0.05839836062364848,0.19251616792944665,-10.645639895650707,0.10476381950111938,118.70837837613105,0.46169592070862336,44.733786866267245,7,1
hong kong indie,0.6785000000000001,0.731,187546.5,0.41500000000000004,0.000675,0.497,-14.594000000000001,0.05615,115.107,0.6375,20.0,9,1
hong kong rock,0.6363333333333334,0.729,216595.33333333334,0.452,0.0004933333333333334,0.36966666666666664,-13.784666666666666,0.04773333333333333,114.34166666666668,0.5846666666666667,26.0,5,1
honky tonk,0.6745184787063498,0.605434987229773,156301.46499422425,0.42250493919092424,0.0025133823622422104,0.19078459875752138,-11.292149441677903,0.03738457095102332,116.59592700350707,0.708996824054369,21.390506327908316,7,1
honky-tonk piano,0.8690004830917873,0.5940700483091788,164909.86956521738,0.22348309178743966,0.46042096376811587,0.16488937198067635,-14.834270531400966,0.039721256038647346,129.1146183574879,0.6315265700483091,18.118357487922705,10,1
hopebeat,0.11959181741553461,0.5939019853709507,230247.37088122603,0.7218256704980841,0.011125587552072451,0.17120695924764892,-7.033996795541622,0.06506,119.79255914315569,0.5871384952978056,50.857436433298496,11,1
horror punk,0.11321033969519544,0.39968099874680413,171862.99584744076,0.8895725122384283,0.13647064709003962,0.21683416061035193,-6.5352890886893675,0.06484735936290682,131.18145043586298,0.488200998603034,27.773270385998707,2,1
horror synth,0.038466,0.37687499999999996,211098.525,0.475325,0.44957500000000006,0.13365,-11.751275000000001,0.03325500000000001,123.236775,0.112905,33.0,2,1
horrorcore,0.261374880952381,0.7415714285714285,228852.76785714287,0.7806964285714285,1.0716666666666666e-06,0.45562559523809526,-6.474654761904762,0.20962142857142854,117.34383928571431,0.5777738095238095,32.75595238095238,9,1
house,0.08198601891963836,0.6840070764305142,280271.6774009283,0.7878688024291886,0.3359676249063473,0.1946693873222366,-6.8070253185846035,0.07319222522779507,124.26977103047074,0.4661455587937388,23.816330717893223,7,0
house argentino,4.55e-05,0.7609999999999999,354043.0,0.5870000000000001,0.901,0.0932,-11.674,0.0406,122.036,0.195,5.0,7,1
houston rap,0.10966863992509286,0.7875707959978931,269771.0962017978,0.6301944856280155,0.00644920264197389,0.19027418797973542,-6.701195563810921,0.2323782113791125,129.13398690325246,0.5719478961724246,42.11182875313628,1,1
huapango,0.317,0.6819999999999999,141778.0,0.6000000000000001,6.366666666666667e-07,0.18523333333333333,-5.9063333333333325,0.05573333333333333,109.52333333333333,0.8993333333333333,41.0,7,1
huayno,0.593,0.5479999999999999,269093.0,0.8140000000000001,1.65e-05,0.14300000000000002,-5.624,0.0406,98.501,0.667,50.0,2,1
hula,0.6759565217391303,0.4973043478260869,217451.91304347827,0.3587391304347827,0.06238018260869563,0.18505217391304346,-14.595434782608695,0.03583913043478261,106.34778260869568,0.4816956521739129,23.47826086956522,0,1
humppa,0.6729999999999999,0.775,151480.0,0.487,0.0,0.203,-11.048,0.122,127.385,0.921,40.0,2,0
hungarian choir,0.956,0.14701666666666663,259393.16666666663,0.10346666666666665,0.7450000000000001,0.23224999999999998,-21.517166666666665,0.03981666666666667,86.56783333333334,0.12941666666666668,49.66666666666667,7,1
hungarian classical performance,0.8937605325983534,0.27307455867545155,291457.0824845789,0.13044652231696874,0.6474699287034765,0.1732747776281258,-22.41542561263142,0.04557445752164506,96.78809171973857,0.20406424256794783,34.76467763387407,7,1
hungarian classical piano,0.9863486111111112,0.36397521367521374,357284.4171245422,0.06515933608058606,0.7704494505494507,0.10676243894993893,-26.595950747863245,0.04742688492063493,97.64550355616603,0.1623369566544567,28.852655677655676,3,1
hungarian contemporary classical,0.996,0.457,138840.0,0.0252,0.875,0.0975,-35.116,0.0621,74.137,0.168,52.0,3,1
hungarian edm,0.02622358333333333,0.794,422082.3333333333,0.6398333333333334,0.9057499999999999,0.103875,-12.365666666666668,0.07863333333333333,128.0005,0.08370833333333333,0.0,7,1
hungarian folk,0.6481666666666666,0.5970000000000001,733455.6666666665,0.2451666666666667,0.0,0.2145,-20.759333333333334,0.8545000000000001,93.50283333333331,0.3143333333333333,1.0,7,1
hungarian pop,0.951,0.59,184200.0,0.412,0.8540000000000001,0.0977,-9.505,0.0326,125.134,0.746,0.0,0,1
hungarian rock,0.47555549999999996,0.6179999999999999,191242.5,0.6134999999999999,0.43490000000000006,0.08524999999999999,-7.408,0.031299999999999994,132.565,0.579,0.0,9,1
hungarian techno,0.06759639125,0.7954,380569.35,0.7473625000000002,0.86559625,0.113523125,-10.05435,0.15562250000000005,128.2317125,0.190115625,0.0,7,1
hurdy-gurdy,0.1931555,0.48933333333333334,291549.0,0.653,0.14388296666666667,0.4981250000000001,-8.646791666666667,0.058791666666666666,107.63116666666667,0.3844166666666667,25.166666666666668,7,1
hyperpop,0.21645211111111115,0.6306955555555557,178468.22,0.6844222222222223,0.14365452777777776,0.2588211111111111,-6.935475555555556,0.11268577777777779,126.16635555555557,0.5588955555555556,47.742222222222225,1,1
hyphy,0.10313985985211854,0.7984379037762279,252484.70749089742,0.6323660756768775,0.018826924491031453,0.18368808206636944,-7.166105747069601,0.23405324806304523,107.56751452922181,0.5677340914376379,35.260407676587235,1,1
icelandic classical,0.931,0.477,208589.0,0.348,0.949,0.11,-14.586,0.0335,117.94,0.0867,56.0,2,1
icelandic experimental,0.2810985138461539,0.4963692307692307,262991.58461538464,0.5000646153846154,0.08522404246153849,0.17926461538461536,-12.343107692307687,0.05741076923076921,120.31947692307699,0.30386769230769234,37.63076923076923,7,1
icelandic folk,0.532,0.56,407987.0,0.305,0.00775,0.665,-9.369,0.0278,139.953,0.0393,46.0,5,1
icelandic indie,0.687925,0.275125,312521.5,0.356125,0.0142727025,0.1057,-10.594999999999999,0.064925,95.027375,0.20222500000000002,58.0,7,1
icelandic pop,0.4056508591208791,0.4251563186813186,319883.4763736264,0.46040923076923074,0.10991182213736264,0.31478815934065935,-10.692401098901097,0.04140296703296703,122.71290741758241,0.21574038461538464,44.10796703296704,7,1
icelandic rock,0.25588,0.26108750000000003,277701.875,0.7201375,0.6094713512500001,0.2520975,-8.803049999999999,0.0725775,125.79943749999998,0.17316,29.875,9,1
idaho indie,0.3750361703441296,0.35927327935222675,213655.74595141702,0.6546265182186233,0.25149609851214577,0.16609706477732797,-6.42248076923077,0.06807641700404858,115.21256781376516,0.432921052631579,24.02429149797571,9,1
idol,0.4304994509803922,0.5017568627450979,223541.2862745098,0.4861137254901961,0.2024712376470588,0.14375803921568625,-7.9082784313725485,0.04222352941176471,119.23899607843136,0.31483921568627454,40.80392156862745,8,1
idol rock,0.008747250000000002,0.49059375,256435.46875,0.94471875,0.034892937500000006,0.138803125,-2.7633750000000004,0.092959375,131.34321874999998,0.46762500000000007,23.96875,6,1
ilahiler,0.6233571428571428,0.5042142857142857,218092.6428571429,0.4852142857142857,0.1154437014285714,0.19590714285714286,-8.267428571428573,0.0409,125.68478571428572,0.4522142857142858,0.07142857142857142,11,0
ilocano pop,0.810625,0.6901875,177907.625,0.26453125,0.42469164500000006,0.13615,-13.553249999999998,0.037512500000000004,114.91425000000001,0.7668125,33.875,9,1
impressionism,0.9468943254525056,0.3167636092942799,315078.23359943123,0.13489776028725697,0.7103466456479045,0.15928785676151644,-22.128115696737268,0.05503278385792799,96.32406544665756,0.1705704397266928,9.456815214443209,7,1
indian classical,0.9251165922335044,0.502227303310702,350146.6481284594,0.33369761085731126,0.40843320724268317,0.23412666427828874,-13.630472217794582,0.10339010657928858,105.8003313396029,0.596761620195814,8.940670097951203,10,1
indian edm,0.101,0.6970000000000001,235800.0,0.498,0.00082,0.13,-9.147,0.0419,103.77,0.85,40.0,9,0
indian folk,0.324,0.447,323520.0,0.6,0.0,0.0962,-3.718,0.0332,80.044,0.434,54.0,4,0
indian fusion,0.5998125000000001,0.34625,232599.875,0.09735500000000001,0.7531925,0.1002875,-24.027875,0.048975000000000005,124.43462500000001,0.180575,36.875,4,1
indian indie,0.3712,0.6853428571428573,226998.88571428572,0.6177542857142857,0.32975869714285716,0.16235714285714287,-8.166885714285714,0.07405142857142857,122.96931428571429,0.6978,18.571428571428573,7,1
indian instrumental,0.6163687500000001,0.5075000000000001,207237.4375,0.453125,0.398136516875,0.22904375,-11.621875000000005,0.04860625,108.21925000000002,0.6039375000000001,0.4375,7,1
indian jazz,0.35633333333333334,0.5273333333333333,292391.0,0.30336666666666673,0.2866666666666667,0.17866666666666667,-18.988333333333333,0.06083333333333333,112.20366666666666,0.4749999999999999,37.333333333333336,10,0
indian rock,0.29000000000000004,0.771,202774.0,0.6924999999999999,0.1271045,0.06955,-6.5405,0.0996,154.96699999999998,0.8360000000000001,7.5,7,1
indian singer-songwriter,0.521,0.8320000000000001,142265.0,0.7509999999999999,0.000209,0.0728,-4.667,0.16899999999999998,171.873,0.873,10.0,7,0
indiana hip hop,0.09725,0.7169000000000001,190760.2,0.7073,6.48e-05,0.16870000000000002,-6.3368,0.2726,132.7468,0.7579,59.6,9,1
indiana indie,0.000512,0.59,248700.0,0.972,0.107,0.277,-5.575,0.0832,143.996,0.383,0.0,0,1
indie anthem-folk,0.5103452428842505,0.5489395951929159,224309.75857052498,0.48084289690069576,0.09130634933333333,0.1645262555344719,-9.71979332700822,0.05427446236559139,121.89989253636938,0.37658098039215676,47.95211891208096,9,1
indie cafe pop,0.4627349579547529,0.5880818190111291,225022.04687055282,0.47409510308337904,0.07581333222608104,0.14089404702609007,-8.777039849023902,0.052305048941798944,116.67244502280609,0.3900144516511586,60.83824165298304,9,1
indie catala,0.0145,0.457,230008.0,0.7,0.00011,0.236,-7.152,0.0595,120.142,0.381,0.0,2,1
indie dream pop,0.473375,0.5607500000000001,231781.5,0.45099999999999996,0.62075,0.08662500000000001,-10.0795,0.03915,123.29400000000001,0.37825000000000003,42.5,2,1
indie electronica,0.43466666666666676,0.7303333333333333,349680.0,0.7393333333333333,0.9156666666666666,0.12273333333333332,-12.508000000000001,0.043199999999999995,97.67266666666666,0.6726666666666666,13.333333333333334,2,1
indie electropop,0.1558377752136752,0.6092435897435897,197549.47008547006,0.6800149572649574,0.07339357739316238,0.19059914529914532,-6.870987179487181,0.10016965811965813,125.08156623931623,0.3584786324786325,48.14316239316239,11,1
indie folk,0.471290888937538,0.5444922255763905,233058.681310715,0.4985547103861371,0.09968906747892577,0.1731510196441209,-10.21045646181748,0.049746221743439525,119.61919156573705,0.4335452517032368,48.39057436727216,2,1
indie fuzzpop,0.18333150000000006,0.4464999999999997,211423.75,0.7342500000000002,0.4937335833333335,0.20045,-8.738249999999999,0.03427499999999998,136.59300000000002,0.5273333333333333,0.0,6,1
indie game soundtrack,0.180565875,0.699125,114747.0,0.774,0.6047425,0.12508750000000002,-9.343,0.06805,128.2395,0.8143750000000001,50.875,7,1
indie garage rock,0.25416777222165543,0.5111248187685331,209704.68814407813,0.6610390685504973,0.2749698140053375,0.19626212131519283,-8.12093086429444,0.05259602668759811,123.70810721437289,0.512624848246991,52.6509619745334,7,1
indie hip hop,0.24096666666666663,0.6709999999999999,230997.0,0.6306666666666667,5.066666666666667e-07,0.288,-6.390666666666667,0.25966666666666666,97.90033333333334,0.506,64.0,6,0
indie jazz,0.3065071984647536,0.6699696913431397,337791.0359609356,0.6155905059078852,0.28011664249879437,0.15099276898963104,-9.96759023068885,0.1032282242585001,113.11640060525683,0.558303986013986,34.76701551322241,11,1
indie pop,0.31856450086237703,0.5544125711372284,225657.83795130873,0.5944001874750432,0.1283854355119774,0.18246976640523352,-8.276076071190111,0.06117846682768135,119.86854413165089,0.4537116072572205,53.72810839360974,7,1
indie pop rap,0.11989004763922688,0.688536817082965,203561.5410688557,0.7187446232328002,0.02356225981941569,0.22374718862373325,-6.351367206260418,0.1773440791996093,124.97345316189022,0.5145552314764368,48.24799115340687,1,1
indie poptimism,0.188804949770334,0.5915806175046961,226015.37214129025,0.6910633026072146,0.06441018281370951,0.18639155678886266,-6.478484756556585,0.07360995684130811,122.11324017939198,0.43738175566526527,52.32193836553432,7,1
indie psych-pop,0.35533333333333333,0.6066666666666667,226591.0,0.49200000000000005,0.003005666666666667,0.0981,-9.091333333333331,0.042866666666666664,95.94266666666668,0.31693333333333334,63.666666666666664,1,1
indie punk,0.09236821470529862,0.4450553623958887,221891.13199450646,0.8170579957469432,0.2976069411958179,0.1953337099060783,-6.730146043771043,0.07717313778132201,124.86707995481129,0.49749762183235874,34.068420166578065,9,1
indie quebecois,0.31703333333333333,0.6063333333333333,266315.77777777775,0.5204444444444444,0.09304115555555557,0.09957777777777778,-12.829222222222223,0.07453333333333334,115.24022222222222,0.6183333333333333,36.44444444444445,7,1
indie r&b,0.32436300724637673,0.6568446859903381,315880.7777777778,0.5904671497584543,0.08835324039855073,0.2068593961352657,-8.351580193236716,0.12504161835748792,119.67916594202897,0.49214492753623185,48.13768115942028,7,1
indie rock,0.2281729017652506,0.5307893165073468,240804.67854075614,0.6622488418453647,0.1719103507281622,0.1877329869667587,-7.968341466176268,0.05646971856549096,121.71537779713927,0.49023443796953037,46.87365967314605,7,1
indie rockism,0.012123875000000001,0.589,206862.375,0.80675,1.5625e-07,0.14625,-4.276125,0.038650000000000004,118.271375,0.6487499999999999,66.875,9,1
indie shoegaze,2.46e-05,0.5820000000000001,283453.0,0.71,0.828,0.314,-8.817,0.0243,108.93,0.919,0.0,0,1
indie singer-songwriter,0.03715,0.569,224153.25,0.7595,0.407625,0.18825,-9.54225,0.0509,112.2585,0.5405,20.0,2,0
indie soul,0.37442802778628975,0.6483961778417981,318405.90348307014,0.5448073637372707,0.1127064233963005,0.19719576267120825,-8.210914038379734,0.14112800595733194,118.09080416853587,0.4770641300305362,51.48791922181457,1,1
indie surf,0.20822171884057974,0.4970268115942028,199167.1623188406,0.7822775362318842,0.2137958565942029,0.1723967391304348,-6.037602898550723,0.057814057971014486,129.70928260869562,0.5810322463768116,52.992028985507254,2,1
indie tabasqueno,0.00136,0.249,363391.0,0.583,0.922,0.111,-9.073,0.033,154.773,0.16699999999999998,0.0,7,1
indie veneto,0.233,0.555,223504.0,0.7709999999999999,0.0,0.193,-4.75,0.0289,108.817,0.912,4.0,5,1
indiecoustica,0.3678608589792054,0.5543725648213559,238750.20031917864,0.5503530568802898,0.053987868693026825,0.19664478938896357,-8.81850044876965,0.04663988112165561,123.63951807147129,0.40382147897358517,49.94778332742957,2,1
indietronica,0.17107115032432557,0.6001366533783085,240388.82062019588,0.7171052502429781,0.15386537360831645,0.21030511099985158,-6.853868187843015,0.06348079545435084,124.24232852289259,0.53569270891827,47.792136625516704,2,1
indonesian alternative rock,0.156,0.6579999999999999,288707.0,0.539,0.0106,0.106,-12.050999999999998,0.026,125.041,0.536,65.0,8,1
indonesian edm,0.000355,0.34600000000000003,68773.0,0.999,0.983,0.411,-8.307,0.108,139.406,0.498,16.0,0,1
indonesian folk,0.1885,0.5923333333333334,198068.66666666663,0.8943333333333333,0.0,0.19063333333333327,-5.3260000000000005,0.33433333333333337,92.39366666666666,0.664,11.333333333333336,6,0
indonesian hip hop,0.298976,0.6739999999999999,187014.33333333328,0.5884999999999999,9.1855e-05,0.12089999999999995,-7.966333333333334,0.1519,102.00233333333333,0.2595,66.5,3,1
indonesian indie,0.09845,0.514,292327.0,0.5265,0.005875,0.1945,-8.764999999999999,0.0281,126.0095,0.35300000000000004,60.0,2,1
indonesian pop,0.14914589703703704,0.5216874074074074,293503.674074074,0.5845037037037035,0.012058199555555555,0.30864592592592593,-8.384471111111111,0.04738088888888889,126.6963111111111,0.38614370370370366,40.260740740740744,11,1
indonesian r&b,0.2515000000000001,0.616,219544.5,0.51,0.0,0.0874,-7.6395,0.16545,158.7815,0.3005,71.0,5,1
indonesian rock,0.18389966000000008,0.5602,272405.2,0.6575999999999999,0.0005304,0.2022400000000001,-5.114399999999999,0.04494,107.5024,0.31260000000000004,18.0,7,1
industrial,0.13605815476143934,0.54092594410282,271533.6533108483,0.6798622697114258,0.4033435305125321,0.21058712121073103,-10.919516814539962,0.06183672238775442,124.58001830339757,0.421714137166187,30.801855923448457,0,1
industrial black metal,6.925000000000003e-06,0.35950000000000004,278920.0,0.8634999999999999,0.919,0.2995,-6.026,0.04485,169.983,0.35400000000000004,1.5,2,1
industrial hardcore,0.015098416666666668,0.459,305024.5833333333,0.968,0.25219583333333334,0.39321666666666666,-3.6945833333333336,0.21833333333333335,168.72016666666667,0.1748,4.75,1,1
industrial hip hop,0.08542888888888889,0.6620277777777778,214875.77777777775,0.7589166666666666,0.020184472222222218,0.12485833333333334,-6.233055555555556,0.2604222222222222,109.81249999999999,0.519361111111111,45.22222222222223,5,1
industrial metal,0.025486875338893822,0.5387631507121974,245653.47144640345,0.8700783570387843,0.21636300616058213,0.21468488066545705,-6.162702393413445,0.08080731681482763,122.4717926250137,0.44829962124762207,39.30748973876172,7,1
industrial rock,0.07602768283489031,0.5272479304438606,265768.8329394325,0.7862091437170182,0.3068896665006029,0.22152634786003383,-8.321645041691674,0.07428422057434243,122.26329688692965,0.4187452925111612,36.9985219504757,2,1
industrial techno,0.0765,0.7759999999999999,320505.0,0.964,0.63,0.0658,-5.065,0.0741,127.993,0.0751,16.0,6,1
indy indie,0.51486,0.5162000000000001,258353.4,0.5261333333333333,0.01589740133333333,0.2144,-10.1594,0.16362000000000004,107.8962,0.254,33.2,8,0
instrumental acoustic guitar,0.8155,0.584388888888889,196485.99999999997,0.1977211111111111,0.70655,0.10142777777777778,-18.822555555555557,0.061349999999999995,107.5978888888889,0.3674444444444444,35.0,4,1
instrumental bluegrass,0.5576914850473031,0.5114999124597212,213560.53467183947,0.3683678286359098,0.21187333360576557,0.18211859987948348,-14.569960156287076,0.04040811946822223,123.47986465344192,0.60559796396253,28.495811265370627,7,1
instrumental funk,0.3504391410934745,0.6270248997915666,254121.01329164664,0.5314575004008337,0.4111640642937309,0.1423781385281385,-11.101199695366361,0.07183816738816737,107.14281819785154,0.6004869664902999,34.02292768959436,0,1
instrumental grime,0.34145333333333333,0.7439333333333332,181565.06666666665,0.6315333333333334,0.010906133333333333,0.09858666666666667,-6.415400000000001,0.15346666666666664,124.0136,0.594,73.13333333333334,10,0
instrumental post-rock,0.23552180333333328,0.47704666666666656,399061.45666666667,0.5564633333333333,0.7425836363333334,0.21695199999999998,-11.618036666666667,0.051519999999999996,120.36386,0.21466666666666664,31.763333333333332,4,1
instrumental progressive metal,0.22061666666666666,0.38233333333333336,138413.33333333337,0.7879999999999999,0.3250037333333333,0.11043333333333333,-10.673000000000002,0.0429,160.41866666666667,0.7683333333333334,16.333333333333332,6,1
instrumental rock,0.15330055993127475,0.43077828587622174,332526.58853713627,0.717360806712111,0.5518854643035002,0.22719825193419513,-9.661881116063217,0.06449447564396496,126.93103296008539,0.4732703061344723,36.09028888965567,7,1
instrumental soul,0.34024569502023044,0.5906169473772416,241457.76838085664,0.4798953929948048,0.6470815429882628,0.13311122872225814,-12.232198684431035,0.046397870609782364,118.75354496456701,0.6052665942445354,29.293346141875553,10,1
instrumental stoner rock,0.15975,0.5755,320633.5,0.6845,0.8165,0.10995,-11.8635,0.051,144.342,0.659,43.5,1,1
instrumental surf,0.2898712907894737,0.46996052631578944,204755.9802631579,0.7900644736842106,0.37192647089473685,0.22453118421052634,-9.04207105263158,0.06670986842105261,149.65339210526315,0.5865026315789474,19.423684210526318,9,1
intelligent dance music,0.3748398117838542,0.49955898437499996,309130.7815755208,0.52639974609375,0.6794715752604168,0.15807594401041664,-14.5661724609375,0.0580416015625,119.27550429687497,0.3766950846354166,39.3533203125,1,0
inuit traditional,0.965,0.449,128707.0,0.104,0.00116,0.07400000000000001,-14.288,0.0295,69.497,0.499,0.0,7,1
iowa indie,0.8517692307692306,0.6116538461538463,229531.8076923077,0.3759346153846153,0.033725497307692316,0.10346153846153848,-8.193192307692307,0.039569230769230766,117.66842307692309,0.4539461538461539,13.153846153846152,2,1
irish ballad,0.9944,0.4444,203589.4,0.1746,1.0600000000000004e-05,0.1074,-13.036,0.06038,115.05659999999996,0.2872,1.2,7,1
irish banjo,0.8373333333333334,0.4829999999999999,172618.0,0.6013333333333333,0.2488933333333333,0.6933333333333334,-11.168333333333335,0.1675333333333333,128.97433333333336,0.7736666666666666,28.0,4,1
irish classical,0.8153,0.43262962962962964,203324.3703703704,0.24953555555555557,0.41302234444444447,0.25273333333333325,-18.860407407407408,0.12125925925925927,103.01007407407408,0.35008148148148144,17.22222222222222,10,1
irish country,0.5563988888888889,0.4835833333333335,223029.03333333333,0.4629655555555555,0.07918736188888889,0.17472388888888893,-11.260755555555557,0.05203222222222222,123.42933888888886,0.4955944444444445,22.016666666666666,4,1
irish dance,0.327,0.29600000000000004,287667.0,0.551,0.593,0.0668,-12.824000000000002,0.0392,124.463,0.236,47.0,2,1
irish electronic,0.04793509566666667,0.6515833333333334,297429.26666666666,0.8785166666666666,0.5549723366666667,0.13483416666666667,-8.239933333333333,0.06836916666666668,122.91335833333332,0.4502716666666667,6.275,6,1
irish experimental electronic,1.47e-06,0.157,438900.0,0.285,0.836,0.111,-6.8039999999999985,0.0455,150.132,0.0308,0.0,0,1
irish fiddle,0.91275,0.49266666666666664,188540.0,0.3800666666666666,0.2745857666666667,0.28625,-11.471416666666665,0.04020000000000001,104.62166666666667,0.6549999999999999,21.166666666666668,7,1
irish flute,0.8790000000000001,0.4389999999999999,134684.33333333337,0.3917333333333333,0.002588066666666667,0.5083333333333334,-9.760666666666667,0.04783333333333334,107.98533333333334,0.6943333333333334,30.66666666666667,11,1
irish folk,0.6820987079455361,0.5372793200595639,205123.26760140478,0.4161153567153129,0.14309564419683976,0.24640710471917693,-12.599255612225754,0.08100989882752414,115.3503002538378,0.6324445546797434,32.26133146547116,7,1
irish hip hop,0.5018333333333335,0.8206666666666668,191273.83333333334,0.598,7.797333333333333e-05,0.17015,-5.933833333333333,0.21191666666666664,118.80266666666665,0.5739,47.833333333333336,6,1
irish indie,0.988,0.521,313253.0,0.0889,0.182,0.0965,-19.457,0.0507,115.43,0.0479,70.0,4,1
irish pop,0.30860000000000004,0.47475,212684.125,0.513625,0.0242947,0.146075,-8.183875,0.0577,111.043375,0.2652375,74.625,7,1
irish pub song,0.6922991248097412,0.6592413432267883,161935.80878995435,0.526603112633181,0.01870250289954338,0.3903427035768645,-11.980579813546424,0.10302641742770169,118.53260806697105,0.7621402207001522,32.96337519025876,7,1
irish rock,0.24230266834876452,0.4966375618799063,243427.600781223,0.5783037408258939,0.035573290292508115,0.20295462968716563,-10.175641141766263,0.058495431208876174,129.3808621032609,0.3582223833688906,42.39311122158012,2,1
irish singer-songwriter,0.6377422358276643,0.5007825396825397,265358.65170068026,0.36565464852607704,0.13898880829478458,0.19207102040816326,-11.36712925170068,0.036675918367346946,113.95650884353742,0.34279251700680274,42.74399092970522,5,1
irish techno,0.00188,0.7859999999999999,266769.0,0.514,0.8809999999999999,0.111,-10.098,0.104,129.998,0.57,0.0,1,1
iskelma,0.6729999999999999,0.775,151480.0,0.487,0.0,0.203,-11.048,0.122,127.385,0.921,40.0,2,0
islamic recitation,0.991,0.541,188371.0,0.2515,0.0003555,0.3055,-9.2205,0.258,111.108,0.595,0.0,10,1
israeli classical,0.9594444444444444,0.25766666666666665,182121.4444444444,0.2817777777777778,0.0015442222222222222,0.16122222222222218,-11.617666666666667,0.033933333333333336,106.17422222222221,0.259,0.0,0,0
israeli classical piano,0.9530056890012643,0.2822084702907712,341306.4608091024,0.054739405815423504,0.8611772517067005,0.11182307206068266,-28.621178887484195,0.04875385587863463,111.45836156763592,0.1117137168141593,29.790771175726928,7,1
israeli folk,0.8876874999999999,0.47449583333333334,160580.1041666667,0.0316025,0.056507155,0.11308541666666666,-23.825333333333333,0.10735416666666667,114.46662500000002,0.3276145833333334,0.0,11,1
israeli hip hop,0.015202299999999998,0.5627,212695.2,0.8116,0.13591440000000002,0.16293000000000002,-5.587700000000001,0.045410000000000006,131.4123,0.5470999999999999,31.1,6,0
israeli mediterranean,0.20545066666666664,0.6013333333333333,442867.26666666666,0.8765333333333333,0.5671999999999999,0.1836266666666667,-6.879799999999999,0.05122666666666666,147.74446666666668,0.22653333333333334,14.333333333333334,7,0
israeli pop,0.185044,0.5216000000000001,203837.4,0.776,5.16e-06,0.242,-5.520999999999999,0.10692000000000002,127.9182,0.39692,58.2,6,0
israeli rock,0.592605350877193,0.590701754385965,202981.45438596493,0.4274552631578948,0.0022793542105263164,0.12624245614035087,-13.323289473684214,0.07176052631578948,113.17720701754384,0.5451824561403508,39.44035087719298,2,1
israeli singer-songwriter,0.606674705882353,0.5996302521008403,207255.68347338936,0.43983977591036405,0.032087081736694674,0.15410196078431374,-12.026403361344542,0.053478711484593836,120.74555182072827,0.5812579831932774,38.10084033613445,5,1
israeli techno,0.000327,0.632,241816.0,0.8009999999999999,0.0771,0.209,-6.395,0.0309,128.013,0.0378,1.0,1,0
italian adult pop,0.48994291272852974,0.5476184014110512,238909.5417829448,0.5476582386609156,0.002791462506206738,0.2215361947973382,-10.156277983948897,0.06917947841783144,118.00693936801252,0.5509859965352254,43.39098883572567,0,1
italian alternative,0.4947741666666667,0.5793333333333334,252950.25,0.6723333333333333,0.002491033333333334,0.14908333333333335,-6.604,0.06686666666666667,108.35525,0.6844999999999999,38.25,9,1
italian baritone,0.9437946904585724,0.3536516531499264,218689.40349466342,0.23047264363127298,0.10470655183943577,0.24092097311013871,-15.85051605618716,0.08256224336081994,103.95757464860219,0.2327205649233008,2.243590340524925,0,1
